ID,REFERENCES,SIO2,TIO2,AL2O3,FEOT,MNO,MGO,CAO,CR2O3,FE SKARN,AU  SKARN,CU  SKARN,ZN  SKARN,W  SKARN,MO  SKARN,SN  SKARN
4532,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.98,0,2.57,24.38,0.294,0.155,32.24,0,0,0,0,0,0,0,1
4533,"The Rare Earth Elements and Uranium in Garnets from the Beinn an Dubhaich Aureole, Skye, Scotland, UK: Constraints on Processes in a Dynamic Hydrothermal System",34.98,0,1.39,25.086,0.52,0.36,33.73,0,1,0,0,0,0,0,0
4534,Sequential trace element analysis of zoned skarn garnet: Implications for multi-stage fluxing and flow of magmatic fluid into a skarn system,34.98,0,0.51,27.729,1.66,0.19,32.17,0,1,0,0,1,0,0,0
4535,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",34.979,0,0.542,27.415,0.955,0.027,31.368,0.018,1,0,0,1,0,0,0
4536,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.977,1.887,13.011,4.959,0.303,3.389,36.165,0,0,0,0,0,0,0,1
4537,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",34.976,0.015,0.18,28.197,0.182,0.284,32.601,0,0,1,1,0,0,1,0
4538,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",34.976,0,0.43,30.021,0.748,0.023,32.133,0,0,0,1,0,1,0,0
4539,Unveiling growth histories of multi-generational garnet in a single skarn deposit via newly-developed LA-ICP-MS Usingle bondPb dating of grandite,34.974,1.228,3.604,25.143,0.611,0.116,32.872,0,1,1,1,0,0,0,0
4540,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",34.974,0,0.29,30.278,0.758,0.016,32.478,0,0,0,1,0,1,0,0
4541,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.973,2.667,13.183,3.606,0.276,3.741,36.317,0,0,0,0,0,0,0,1
4542,"Relationship between garnet skarn and W mineralization: A case study from the Tongshankou Cu-Mo-W deposit, Daye, Hubei",34.97,0,1.03,24.35,0.14,0.21,34.18,0,0,0,1,0,1,1,0
4543,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.97,0,0.613,24.66,0.558,0.182,31.99,0,0,0,0,0,0,0,1
4544,"Garnets in porphyry每skarn systems: A LA每ICP每MS, fluid inclusion, and stable isotope study of garnets from the Hongniu每Hongshan copper deposit, Zhongdian area, NW Yunnan Province, China",34.97,0.09,19.11,5.786,0.76,0,38.59,0,0,0,1,0,0,0,0
4545,"LA-ICP-MS trace element geochemistry of garnets: Constraints on hydrothermal fluid evolution and genesis of the Xinqiao Cu每S每Fe每Au deposit, eastern China",34.97,0.1,1.95,28.47,0.26,0.05,33.72,0,1,1,1,0,0,0,0
4546,"Garnet and scheelite chemistry of the Weijia tungsten deposit, South China: Implications for fluid evolution and W skarn mineralization in F-rich ore system",34.968,0,1.304,27.096,1.312,0.064,31.243,0,0,0,0,0,1,0,0
4547,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",34.963,0,0.297,27.777,0.317,0.379,32.173,0,0,1,1,0,0,1,0
4548,Unveiling growth histories of multi-generational garnet in a single skarn deposit via newly-developed LA-ICP-MS Usingle bondPb dating of grandite,34.963,0.089,5.302,23.4,0.884,0.089,33.135,0,1,1,1,0,0,0,0
4549,Unveiling growth histories of multi-generational garnet in a single skarn deposit via newly-developed LA-ICP-MS Usingle bondPb dating of grandite,34.962,0.162,3.964,25.209,0.956,0.072,32.563,0,1,1,1,0,0,0,0
4550,"Garnet and scheelite as indicators of multi-stage tungsten mineralization in the Huangshaping deposit, southern Hunan province, China",34.96,0,4.28,24.31,0.41,0.06,35.2,0,0,0,0,0,1,0,0
4551,"Garnet and scheelite as indicators of multi-stage tungsten mineralization in the Huangshaping deposit, southern Hunan province, China",34.96,0,0.41,29.21,0.32,0.1,33.78,0,0,0,0,0,1,0,0
4552,Tin-bearing skarns of South China: Geological setting and mineralogy,34.96,0,1.29,24.78,0.52,0.35,33.3,0,0,0,0,0,0,0,1
4553,"LA-ICP-MS trace element geochemistry of garnets: Constraints on hydrothermal fluid evolution and genesis of the Xinqiao Cu每S每Fe每Au deposit, eastern China",34.96,0.03,0.07,31.75,0.44,0.01,32.85,0,1,1,1,0,0,0,0
4554,Unveiling growth histories of multi-generational garnet in a single skarn deposit via newly-developed LA-ICP-MS Usingle bondPb dating of grandite,34.96,0.157,3.918,25.635,0.947,0.053,32.58,0,1,1,1,0,0,0,0
4555,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",34.959,0.004,0.242,27.312,0.127,0.169,33.274,0,0,1,1,0,0,1,0
4556,"In Situ LA-ICP-MS of Zoned Garnets from the Huanggang Skarn Iron每Tin Polymetallic Deposit, Southeastern Mongolia, Northern China",34.954,0.001,1.926,25.599,0.687,0.001,33.443,0,1,0,0,0,0,0,1
4557,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.953,2.49,12.187,5.321,0.31,3.412,35.933,0,0,0,0,0,0,0,1
4558,Unveiling growth histories of multi-generational garnet in a single skarn deposit via newly-developed LA-ICP-MS Usingle bondPb dating of grandite,34.952,0,0.115,26.633,0.135,0.074,34.048,0.021,1,1,1,0,0,0,0
4559,Unveiling growth histories of multi-generational garnet in a single skarn deposit via newly-developed LA-ICP-MS Usingle bondPb dating of grandite,34.952,0,0.048,26.827,0.163,0.103,33.76,0,1,1,1,0,0,0,0
4560,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",34.951,0,0,30.025,0.376,0,32.994,0,0,0,1,0,1,0,0
4561,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",34.949,0,0.031,30.08,0.367,0.032,33.379,0,0,0,1,0,1,0,0
4562,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",34.948,0,0.607,27.479,0.982,0.026,31.597,0.006,1,0,0,1,0,0,0
4563,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.947,2.98,12.131,4.786,0.222,3.453,35.851,0,0,0,0,0,0,0,1
4564,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",34.947,0,0.919,27.236,0.292,0.129,33.026,0,0,1,1,0,0,1,0
4565,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",34.946,0,0.024,29.361,0.411,0.071,31.473,0.028,1,0,0,1,0,0,0
4566,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.945,3.688,12.405,5.328,0.294,2.937,36.057,0,0,0,0,0,0,0,1
4567,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.944,2.575,12.27,5.037,0.257,3.553,35.893,0,0,0,0,0,0,0,1
4568,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",34.943,0,0.096,30.046,0.31,0.026,32.992,0,0,0,1,0,1,0,0
4569,"In Situ LA-ICP-MS of Zoned Garnets from the Huanggang Skarn Iron每Tin Polymetallic Deposit, Southeastern Mongolia, Northern China",34.942,0,0.053,27.926,0.699,0,33.115,0.014,1,0,0,0,0,0,1
4570,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",34.941,0.002,0.552,27.304,0.969,0.028,31.586,0.026,1,0,0,1,0,0,0
4571,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.94,0,1.044,25,0.235,0.412,32.63,0,0,0,0,0,0,0,1
4572,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.94,0.423,11.44,12.29,5.25,0.073,30.8,0,0,0,0,0,0,0,1
4573,"Garnet and scheelite as indicators of multi-stage tungsten mineralization in the Huangshaping deposit, southern Hunan province, China",34.94,0,0.4,27.13,1.12,0.4,33.22,0,0,0,0,0,1,0,0
4574,"Mineralogy and fluid characteristics of the Waschleithe Zn skarn 每 a distal part of the Schwarzenberg mineral system, Erzgebirge, Germany",34.94,0,0.12,27.96,0.55,0,32.95,0,0,0,0,1,0,0,0
4575,Sequential trace element analysis of zoned skarn garnet: Implications for multi-stage fluxing and flow of magmatic fluid into a skarn system,34.94,0,0.22,27.99,1.48,0.19,32.19,0,1,0,0,1,0,0,0
4576,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.938,2.897,12.32,5.359,0.322,3.145,35.778,0,0,0,0,0,0,0,1
4577,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",34.938,0.011,0.513,28.284,0.797,0.059,32.852,0,0,0,1,0,1,0,0
4578,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",34.938,0,0.145,28.057,1.375,0.034,32.58,0,0,0,1,0,1,0,0
4579,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",34.937,0,0.221,29.31,0.669,0.033,32.564,0,0,0,1,0,1,0,0
4580,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",34.933,0,0.248,27.286,0.295,0.345,33.174,0,0,1,1,0,0,1,0
4581,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",34.931,0,0,27.6,0.235,0.041,33.258,0.01,0,1,1,0,0,1,0
4582,"Mineral chemistry and formation conditions of calc-silicate minerals of Qozlou Fe skarn deposit, Zanjan Province, NW Iran",34.93,0.01,0.13,28.71,0.3,0.02,32.77,0.03,1,0,0,0,0,0,0
4583,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.93,0.11,2.6,22.6,0.212,0.472,33.36,0,0,0,0,0,0,0,1
4584,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.93,0.737,2.06,23.46,0.173,0.367,33.25,0,0,0,0,0,0,0,1
4585,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.93,0,0.047,26.37,0.263,0.495,32.84,0,0,0,0,0,0,0,1
4586,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.93,0,0.387,25.16,0.464,0.192,32.84,0,0,0,0,0,0,0,1
4587,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.93,0,0.084,27.29,0.278,0.122,32.49,0,0,0,0,0,0,0,1
4588,"Genesis of the Kaladawan Fe每Mo ore field in Altyn, Xinjiang, China: Constraints from mineralogy and geochemistry",34.93,0.18,2.19,25.63,0.45,0.07,35.36,0,1,0,0,0,0,1,0
4589,"Garnet and scheelite as indicators of multi-stage tungsten mineralization in the Huangshaping deposit, southern Hunan province, China",34.93,0,0.14,28.1,1.01,0.37,33,0,0,0,0,0,1,0,0
4590,"Garnet and scheelite chemistry of the Weijia tungsten deposit, South China: Implications for fluid evolution and W skarn mineralization in F-rich ore system",34.926,0.156,1.215,26.957,0.22,0.202,33.141,0,0,0,0,0,1,0,0
4591,"In Situ LA-ICP-MS of Zoned Garnets from the Huanggang Skarn Iron每Tin Polymetallic Deposit, Southeastern Mongolia, Northern China",34.922,0,0.169,27.998,0.643,0,33.493,0.014,1,0,0,0,0,0,1
4592,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.921,3.228,11.988,4.976,0.275,3.674,35.832,0,0,0,0,0,0,0,1
4593,"Fingerprinting the Hydrothermal Fluid Characteristics from LA-ICP-MS Trace Element Geochemistry of Garnet in the Yongping Cu Deposit, SE China",34.92,0,0.09,27.84,0.21,0.2,33.22,0.01,0,0,1,0,0,0,0
4594,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",34.92,0,0.365,27.487,0.869,0.017,31.399,0.001,1,0,0,1,0,0,0
4595,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.92,2.04,4,21.63,0,0,33.6,0,0,0,0,0,0,0,1
4596,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.92,0.372,1.478,24.09,0.144,0.441,33.08,0,0,0,0,0,0,0,1
4597,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.92,0,1.27,25.64,0.199,0.104,32.63,0,0,0,0,0,0,0,1
4598,"Metasomatic changes during periodic fluid flux recorded in grandite garnet from the Weondong W-skarn deposit, South Korea",34.92,0,1.37,28.557,0.23,0.16,33.52,0,0,0,0,0,1,0,0
4599,"Chemical composition, genesis and exploration implication of garnet from the Hongshan Cu-Mo skarn deposit, SW China",34.92,0.01,0.07,28.04,0.24,0.1,33.03,0,0,0,1,0,0,1,0
4600,"Mineralogy and fluid characteristics of the Waschleithe Zn skarn 每 a distal part of the Schwarzenberg mineral system, Erzgebirge, Germany",34.92,0,0.6,27.1,0.62,0.06,32.76,0,0,0,0,1,0,0,0
4601,Sequential trace element analysis of zoned skarn garnet: Implications for multi-stage fluxing and flow of magmatic fluid into a skarn system,34.92,0.01,0.79,27.342,1.66,0.17,32.12,0,1,0,0,1,0,0,0
4602,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",34.918,0,0.581,27.422,1.372,0.016,31.039,0.008,1,0,0,1,0,0,0
4603,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",34.917,0,0,30.397,0.326,0.04,33.089,0,0,0,1,0,1,0,0
4604,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",34.916,0,0.2,28.139,0.842,0.003,31.408,0.028,1,0,0,1,0,0,0
4605,Unveiling growth histories of multi-generational garnet in a single skarn deposit via newly-developed LA-ICP-MS Usingle bondPb dating of grandite,34.913,0.177,3.447,26.342,1.111,0.054,31.811,0,1,1,1,0,0,0,0
4606,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.912,2.851,12.835,3.938,0.317,3.737,36.134,0,0,0,0,0,0,0,1
4607,"Garnet and scheelite chemistry of the Weijia tungsten deposit, South China: Implications for fluid evolution and W skarn mineralization in F-rich ore system",34.912,0.095,0.288,28.794,0.393,0.089,32.6,0,0,0,0,0,1,0,0
4608,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.91,0.561,1.786,23.7,0.147,0.381,33.31,0,0,0,0,0,0,0,1
4609,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.91,0,0.323,26.19,0.154,0.304,32.97,0,0,0,0,0,0,0,1
4610,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.91,0,0.848,23.99,0.207,0.688,32.92,0,0,0,0,0,0,0,1
4611,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.91,0,0.284,26.48,0.248,0.336,32.9,0,0,0,0,0,0,0,1
4612,Unveiling growth histories of multi-generational garnet in a single skarn deposit via newly-developed LA-ICP-MS Usingle bondPb dating of grandite,34.907,0.068,4.577,23.573,0.506,0.075,33.317,0,1,1,1,0,0,0,0
4613,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.905,2.413,12.644,4.808,0.295,3.46,36.086,0,0,0,0,0,0,0,1
4614,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",34.902,0.02,0.179,29.725,0.616,0.065,33.005,0,0,0,1,0,1,0,0
4615,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.9,0.095,1.624,23.73,0.132,0.303,33.08,0,0,0,0,0,0,0,1
4616,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.9,0,0.01,27.46,0.253,0,32.49,0,0,0,0,0,0,0,1
4617,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.9,0,0.029,28,0.304,0.043,32.46,0,0,0,0,0,0,0,1
4618,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.9,0,1.97,24.29,0.386,0.408,32.4,0,0,0,0,0,0,0,1
4619,"Garnet and scheelite as indicators of multi-stage tungsten mineralization in the Huangshaping deposit, southern Hunan province, China",34.9,0.08,5.06,23.47,0.59,0.02,34.97,0,0,0,0,0,1,0,0
4620,"Garnet and scheelite as indicators of multi-stage tungsten mineralization in the Huangshaping deposit, southern Hunan province, China",34.9,0.02,3.54,25.68,0.43,0.06,34.4,0,0,0,0,0,1,0,0
4621,"Mineralogy and geochemistry of the San Martin skarn deposit, Zacatecas",34.9,0,0,27.894,0.12,0.06,34,0,0,0,1,1,0,0,0
4622,"Garnet and scheelite as indicators of multi-stage tungsten mineralization in the Huangshaping deposit, southern Hunan province, China",34.9,0,0.96,28.25,0.36,0.13,33.93,0,0,0,0,0,1,0,0
4623,"Mineralogy and fluid characteristics of the Waschleithe Zn skarn 每 a distal part of the Schwarzenberg mineral system, Erzgebirge, Germany",34.9,0,0,27.35,0.61,0.2,33.04,0,0,0,0,1,0,0,0
4624,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",34.897,0.035,0.138,30.217,0.76,0.076,32.832,0,0,0,1,0,1,0,0
4625,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",34.896,0,0,27.552,0.226,0.054,33.158,0,0,1,1,0,0,1,0
4626,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",34.891,0,0.05,30.143,0.205,0.033,33.258,0,0,0,1,0,1,0,0
4627,"Genesis of the Kaladawan Fe每Mo ore field in Altyn, Xinjiang, China: Constraints from mineralogy and geochemistry",34.89,0,0.08,27.99,0.23,0.2,35.01,0.01,1,0,0,0,0,1,0
4628,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.89,0,0.027,28.1,0.299,0.032,32.47,0,0,0,0,0,0,0,1
4629,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,34.89,0,0.02,27.54,0.297,0.039,32.43,0,0,0,0,0,0,0,1
